year,id,prop_name,zip_code,primary_property_type,area,built_year,energy_star_score,electricity_use,nat_gas_use,lat,long
2020,161901,Higgins C A -CPS,60643,K-12 School,51303,1965,50,1892938.6,553250,41.68091744,-87.64744458
2020,133957,Capitol Hill Lofts,60661,Multifamily Housing,145000,1918,92,2366931.7,3807691.1,41.88321395,-87.64336601
2020,255743,Burnham Pointe,60605,Multifamily Housing,532581,2008,1,14995319.4,50180103.1,41.86815,-87.62702
2020,251216,Chicago Residential Inc.,60614,Multifamily Housing,252000,1927,86,3601772.1,14436948.5,41.92673883,-87.63919725
2020,175954,Walmart Supercenter #5617,60639,Wholesale Club/Supercenter,116720,2013,51,7113289.6,5704614,41.93162246,-87.74256249
2020,243345,Shoreline Towers CA,60660,Multifamily Housing,518308,1965,72,5314569.3,32060141.2,41.99668692,-87.65474889
2020,175905,"Hostelling International Chicago, The J. Ira and Nicki Harris Family Hostel",60605,Hotel,100535,1880,29,7024762.7,2758919.2,41.87588999,-87.62653046
2020,251767,North Town Village,60642,Multifamily Housing,124125,1999,93,2065205.1,3434329.6,41.90532123,-87.64808318
2020,251556,"Jenner, Edward Elementary Academy Of The Arts -CPS",60610,K-12 School,90164,2000,58,2470035.5,2484290,41.9021714,-87.64082064
2020,251617,"Budlong Elementary, Lyman A -CPS",60625,K-12 School,102352,1907,77,1299398.7,4866810,41.97552409,-87.69722301
2020,251896,Region 4 Office -CPS,60609,K-12 School,99100,1990,26,2340985.4,7612059.7,41.81013916,-87.62690203
2020,160436,The Bernardin,60611,Multifamily Housing,330270,2005,61,8309212.7,8246078.5,41.89638889,-87.62646498
2020,175943,Chicago Teachers Union,60612,Office,162836,1912,86,2994796.6,3532318.7,41.88762184,-87.67442045
2020,250115,City Hall,60602,Office,411500,1911,31,23034484.3,36753220.5,41.88385328,-87.63167966
2020,101872,100 N LaSalle,60602,Office,160475,1927,61,5484206,7978390.1,41.88343043,-87.63249784
2020,254999,2950 North Sheridan,60657,Multifamily Housing,205313,2017,68,4755891.4,4764333.2,41.93581433,-87.63933945
2020,251644,Beaubien Elementary -CPS,60630,K-12 School,117451,1905,66,1273415.7,7529209.9,41.97209735,-87.7569164
2020,103602,190 S LaSalle St,60603,Office,901459,1985,66,53915677,742265.5,41.8797561,-87.63268685
2020,251626,Albany Park Multicultural Academy -CPS,60625,K-12 School,104203,2006,40,3407412.2,3699159.8,41.97110197,-87.70939495
2020,158640,(IL278)-2000 N. Lincoln Park West,60614,Multifamily Housing,263000,1930,19,4602603.9,24678586,41.91944034,-87.63637786
2020,226985,7321 SOUTH SHORE DRIVE CO-OPERATIVE,60649,Multifamily Housing,171630,1926,52,1267015.5,14903983.4,41.76367663,-87.56017328
2020,158646,Lincoln Park 2550 Condominium Association,60614,Multifamily Housing,1193624,2012,98,17604258.4,22988700.2,41.92909901,-87.63926719
2020,236366,1700 East 56th Street,60637,Multifamily Housing,555104,1969,84,8223309.4,22699758.9,41.79375332,-87.5832183
2020,134533,645 N Michigan Ave,60611,Office,215871,1962,46,11778472.7,10745673.6,41.89392128,-87.6241737
2020,159936,Cyril Court Apartments,60649,Multifamily Housing,81140,1929,44,1156330.2,7624260,41.76506128,-87.57735119
2020,234374,Kinzie Station,60661,Multifamily Housing,272937,2000,53,4204689.4,15283655.1,41.88774849,-87.64394791
2020,159510,Presidential Towers,60661,Multifamily Housing,3045000,1986,91,48105566.8,116051283.6,41.88114124,-87.64186869
2020,250144,Home Federal,60603,Office,161166,1961,32,7208201.6,16424105.7,41.879474,-87.6273
2020,172529,One East 14th Place,60605,Multifamily Housing,204036,2000,86,3836227.8,4430539.9,41.86215282,-87.62699452
2020,103641,33 N LaSalle St,60602,Office,477171,1929,62,13931403.9,24449224.5,41.88286478,-87.63205333
2020,251388,Greeley Elementary -CPS,60613,K-12 School,60718,1978,22,3348283.6,16540,41.95313507,-87.65060377
2020,102745,Harper Place Condominium Association,60615,Multifamily Housing,88384,1920,72,1456941,3887719.2,41.80224043,-87.60332678
2020,160029,Senior Suites of Chatham,60619,Senior Living Community,76387,2014,15,2366501.8,4179399.8,41.74370995,-87.60547545
2020,254977,Whole Foods,60657,Supermarket/Grocery Store,112099,2017,54,12359654.2,8415739.3,41.94044086,-87.66865706
2020,105600,Hampden Court Apartments,60614,Multifamily Housing,63200,1920,92,1077946.4,4967994.5,41.92201051,-87.65461957
2020,251377,"Hurley, Edward N -CPS",60629,K-12 School,55250,1953,14,1920764.5,3966449.8,41.76655157,-87.71928277
2020,100019,Dixon Building,60607,Office,60000,1908,78,2349816.1,1587407.6,41.87642552,-87.63335549
2020,241168,3900 Lake Shore Drive Condominium Association,60613,Multifamily Housing,295234,1959,83,2858986.4,17111200.1,41.95323562,-87.6455487
2020,252028,Rubicon X Fulton,60612,Office,50835,1890,100,153886.4,664974.5,41.886754,-87.680033
2020,251502,Jamieson Elementary -CPS,60659,K-12 School,111599,1937,59,1756730.2,6008909.9,41.98454885,-87.70128931
2020,244017,River Plaza,60611,Multifamily Housing,892791,1976,36,19380259,47784271.6,41.88888345,-87.62643917
2020,251619,Bouchet Elementary Acad -CPS,60649,K-12 School,100830,1903,13,3493316.9,8775940.1,41.76125742,-87.57572455
2020,254093,Catalyst,60661,Multifamily Housing,255042,2014,43,8203926.5,10016858.9,41.8832102,-87.64337
2020,119071,"Target, Chicago South Loop (1889)",60605,Retail Store,345933,2004,62,11265400.7,3220100.2,41.86825877,-87.63109732
2020,251437,Spry Community Elementary -CPS,60623,K-12 School,106010,1889,87,1716532.7,3497550.1,41.84763372,-87.69981687
2020,253972,Conservancy at North Park Condo I,60659,Multifamily Housing,72096,1995,97,721102.4,2570745.4,41.99047176,-87.70486537
2020,251887,Stem Magnet Academy / Old Thomas Jefferson -CPS,60607,K-12 School,69329,1894,50,1006224.7,4925320.1,41.86871435,-87.66486183
2020,251384,Cather -CPS,60612,K-12 School,52579,1962,50,972075.3,3165680,41.88328737,-87.69945712
2020,253954,Crilly Court Condominium Association,60614,Multifamily Housing,65211,1891,94,900041.2,3202146,41.92173714,-87.65391568
2020,158630,Erie Centre Condo,60654,Multifamily Housing,220908,1999,94,5640278,1297582.2,41.89369142,-87.63934318
2020,251745,Amundsen HS -CPS,60625,K-12 School,218950,1930,71,3459233.4,12300148.4,41.97462468,-87.68031709
2020,177806,5514 South Cornell Condominium Association,60637,Multifamily Housing,54634,1914,65,365101.1,3889360.7,41.79445107,-87.5861799
2020,251230,1448 Lake Shore Dr,60610,Multifamily Housing,175440,1927,68,2641321.3,11742467.4,41.90933331,-87.62655128
2020,253967,Twenty N. State Condominium Association,60602,Multifamily Housing,211608,1930,67,6793967.6,7219756.7,41.8833006,-87.62933043
2020,256557,1407 on Michigan,60605,Mixed Use Property,110497,2018,42,5483834.3,5314679.9,41.865858,-87.6195328
2020,256660,Oakwood Shores 2D,60653,Multifamily Housing,199690,2010,97,3791676.5,3813531.3,41.816805,-87.607775
2020,103692,CNA Building,60604,Office,1478801,1972,73,45840107.6,64228995.2,41.87740181,-87.62564302
2020,125204,Reside on Morse,60626,Multifamily Housing,30901,1967,46,1578640.4,5676092.8,42.01036185,-87.66829765
2020,252297,Lyndale Place,60647,Multifamily Housing,83620,1924,97,1254582.1,2497386.5,41.9224218,-87.69209248
2020,242238,535 North Michigan,60611,Multifamily Housing,448591,1962,55,13307967,20758914.4,41.89197136,-87.62412358
2020,129920,The Thompson Building,60654,Office,111033,1912,47,7225141.7,2576000.1,41.88857037,-87.63107707
2020,119987,70800552 -- Chicago,60636,Supermarket/Grocery Store,63284,2006,42,8578882.8,7016658.2,41.76547365,-87.66448496
2020,256263,Fulton West,60607,Office,555948,2017,84,13470198.2,6834387.5,41.87461,-87.65149477
2020,251768,213 West Institute Place,60610,Office,155385,1931,88,2951947,3761266.8,41.89719013,-87.63519683
2020,100256,Curie Metropolitan HS -CPS,60632,K-12 School,415577,1973,33,18855019.1,9819320.3,41.802759,-87.722671
2020,120299,8516-Bucktown,60614,Supermarket/Grocery Store,80033,2013,71,10980155.7,7130183.1,41.85378308,-87.66645019
2020,102409,Senn Achievement Academy -CPS,60660,K-12 School,291204,1913,41,6752499.8,21177348.5,41.98901511,-87.66668203
2020,251604,Revere Elementary -CPS,60619,K-12 School,81610,1903,34,1470849.2,6499270.1,41.76457079,-87.60030731
2020,255928,Moxy Chicago Downtown,60654,Hotel,62845,2018,74,2351130.7,2403500,41.89213,-87.63513
2020,252219,Jackson Towers Condo Association,60637,Multifamily Housing,157000,1932,34,1822512.9,13628584.1,41.79374177,-87.58243408
2020,103759,Headquarters,60661,Office,347691,1922,60,19103214.7,6528273.8,41.878003,-87.641471
2020,250047,Julian HS -CPS,60643,K-12 School,266404,1975,5,15546702.8,19107812.3,41.70535258,-87.65466206
2020,244758,Americana Towers Condominium,60614,Multifamily Housing,437588,1972,49,9632110.1,21602540.1,41.91227364,-87.63549211
2020,251695,Moos Elementary -CPS,60647,K-12 School,139709,1896,64,3012576.1,5132830.2,41.91347522,-87.69643236
2020,175754,Haymarket Lofts,60607,Multifamily Housing,67090,1930,59,1222546.9,4153248,41.884251,-87.648727
2020,251773,"Jewel Osco, 03296-Foster & Harlem",60656,Supermarket/Grocery Store,77255,1978,70,8539260.2,6724400,41.974474,-87.810635
2020,121774,"Home Depot, #1912 North Ave",60642,Retail Store,167560,1996,54,7892266.7,9275053.5,41.91163443,-87.65850554
2020,251724,Mather HS -CPS,60659,K-12 School,185689,1959,48,5014830.8,10086710,41.98818241,-87.7006023
2020,158651,1350-60 N LSD,60610,Multifamily Housing,760200,1951,44,16305132.5,49562862,41.90713265,-87.62642061
2020,251550,Coles Model For Excellence -CPS,60617,K-12 School,94614,1926,15,3424799.6,5424319.5,41.74148073,-87.56566918
2020,101787,111 N Canal,60606,Office,979270,1918,89,62423591.6,19280402.6,41.8838247,-87.6393572
2020,172380,850 West Adams Lofts Condominium Association,60607,Multifamily Housing,142998,1925,98,1789624.6,3420581.6,41.87399385,-87.651678
2020,156840,One Superior Place,60654,Multifamily Housing,706415,1999,55,18450372.6,42462563.6,41.89526506,-87.62898937
2020,254099,Powell Paideia Elementary,60649,K-12 School,113516,2010,61,2969141.6,3172739.9,41.7626302,-87.57255
2020,250102,Maria Diaz Martinez Apts,60614,Multifamily Housing,133953,1968,80,1711315.9,7288519.9,41.92026783,-87.64782227
2020,251884,Ray Elementary -CPS,60637,K-12 School,115306,1893,49,1675490.7,8288440.4,41.79231813,-87.59440361
2020,251694,Grant Campus -CPS,60612,K-12 School,160945,1925,68,3307975.7,7328770.2,41.87903492,-87.68824971
2020,251256,State & Chestnut,60610,Multifamily Housing,449500,2015,27,12448613.7,23191142.3,41.89813758,-87.62821205
2020,172500,Catalyst Circle Rock Charter School,60644,K-12 School,111030,1924,64,3593269.6,1727787.9,41.8825252,-87.76612258
2020,251394,"Hale Elementary, Nathan -CPS",60638,K-12 School,99233,1953,65,1163492,6156889.8,41.77825461,-87.77898519
2020,251746,NortHigh School ide College Prep HS -CPS,60625,K-12 School,222600,1999,15,9624779.2,14872919.9,41.981095,-87.70779564
2020,158740,Lakeview East Cooperative,60613,Multifamily Housing,234695,1973,29,4106226.1,18982129.1,41.94929285,-87.64691569
2020,159637,Hawthorne House Apartments,60657,Multifamily Housing,599388,1968,88,5293779,32753365.4,41.94513227,-87.64221298
2020,240299,The Pinnacle,60611,Multifamily Housing,636851,2004,56,21082061.9,12794223.9,41.89450091,-87.62713619
2020,120083,"Target, Chicago McKinley Park (2078)",60608,Retail Store,422708,2006,81,6274466.5,2984399.9,41.83444209,-87.67471572
2020,254024,Gateway West Loop Apartments,60607,Multifamily Housing,169898,2015,36,5397002.8,5959509,41.8742951,-87.65018
2020,254154,Swartberg House,60645,Multifamily Housing,95230,1980,54,1429030.9,5671699.8,41.8842525,-87.63245
2020,251478,Andrew Jackson Language Academy - CPS,60607,K-12 School,74135,1989,32,1668934.4,5310290.1,41.8747803,-87.66106163
2020,172761,Cosmopolitan Lofts Condominium Association,60605,Multifamily Housing,100448,1892,99,1429501.7,2081446,41.86863212,-87.62730687
2020,159567,Clark Place,60614,Multifamily Housing,150000,1986,64,5231892.6,1132630.3,41.93060346,-87.64287601
2020,254535,Niche 905,60610,Multifamily Housing,241717,2017,27,7623274.6,7367579.3,41.90412113,-87.63142484
2020,100447,211 E Chicago Ave,60611,Office,404342,1965,85,12427310,14035978.5,41.89644968,-87.62256575
2020,159533,Alta at K Station,60654,Multifamily Housing,1111604,2010,79,20499750.3,37121791.5,41.88880288,-87.64184084
2020,242901,Carl Sandburg Village Condo Association #2,60610,Multifamily Housing,870112,1962,91,7315846.5,42838567,41.9088576,-87.63195257
2020,173811,Park Harbor Condo Association,60613,Multifamily Housing,102874,1970,100,1381211.7,2887430.2,41.95402016,-87.6620278
2020,251509,Daley -CPS,60609,K-12 School,73350,1996,49,2522051.3,1420410,41.80242628,-87.67247949
2020,175808,Romanian Village,60640,Multifamily Housing,70000,1923,24,1276108.4,5671203.4,41.9722301,-87.6646
2020,251564,Carter Elementary -CPS,60637,K-12 School,86910,1913,60,952985.5,6033459.9,41.78972345,-87.6232775
2020,160099,The Peninsula Chicago,60611,Hotel,410081,2000,28,31352291.5,17725000.1,41.895753,-87.625059
2020,251212,Knight Buildling,60661,Office,108520,1905,74,3016999.1,6525019.8,41.88417414,-87.64167983
2020,160429,Academy Square Apartments,60607,Multifamily Housing,87388,1984,7,4562824.7,3149687.1,41.87710779,-87.65983466
2020,251684,Ames Middle -CPS,60647,K-12 School,126540,1997,61,3768802.9,3744509.9,41.9159824,-87.72248643
2020,101848,200 West Monroe,60606,Office,703370,1973,80,32583928.1,575770,41.8810266,-87.63432282
2020,120010,Park Community Church,60610,Worship Facility,64700,2007,14,2980049.9,1090966.3,41.90074351,-87.64378548
2020,134727,Glencrest Nursing & Rehab Center,60645,Senior Care Community,110000,1978,18,5505978.7,10500809.9,42.01176336,-87.69201068
2020,253986,430 W. Erie LLC,60654,Office,68862,1915,74,2525838.9,2331072.2,41.8915802,-87.63784
2020,103639,LaSalle-Wacker Building,60601,Office,540618,1930,77,13498103.8,20161411.6,41.88653309,-87.63199926
2020,252068,Hampton Inn Majestic,60603,Hotel,70265,1906,86,2779828.3,1421780.6,41.880768,-87.628592
2020,251249,Jackson Shore Co-op,60615,Multifamily Housing,99693,1918,97,1314879.1,7670068.4,41.79550968,-87.58121636
2020,160297,Roosevelt Collection,60605,Mixed Use Property,1686996,2009,95,27260492.2,13816677.9,41.86930998,-87.63230603
2020,244747,Lancaster Condo Association,60601,Multifamily Housing,434100,2004,45,9047089.1,18188518,41.88626693,-87.6160009
2020,252025,CICS Ralph Ellison (St Thomas Moore),60620,K-12 School,150000,1920,45,1889292.6,4443200,41.74798696,-87.66912817
2020,251764,Parkside - 544,60610,Multifamily Housing,166322,2011,78,3021595.4,6479046.3,41.90045766,-87.64172846
2020,251267,Erie on the Park Condominium Association,60654,Multifamily Housing,290751,2002,40,3510313.6,17043798.6,41.893928,-87.641583
2020,250108,Vivian Carter Apts,60621,Multifamily Housing,150136,1971,65,3346772.8,9734000.1,41.77776863,-87.63135315
2020,255947,CA Washington Condo Association,60607,Multifamily Housing,218875,2018,74,3107667,4821379.3,41.88,-87.6548399
2020,164512,The Salvation Army,60654,Office,64464,1965,40,1927998.4,6487860.2,41.89198218,-87.63699623
2020,125148,Shop & Save Market - Archer,60638,Supermarket/Grocery Store,67169,1985,48,8378363.9,7167984.8,41.79565846,-87.75923253
2020,119758,"Jewel Osco, 03721-Archer & Austin",60638,Supermarket/Grocery Store,50111,2002,68,7047346.1,5903400.1,41.79384673,-87.77030944
2020,156350,The Silversmith Hotel & Suites,60603,Hotel,135000,2007,66,6655461.4,2617800.2,41.88147936,-87.62619963
2020,238365,Vision On State Condominium Association,60605,Multifamily Housing,373801,2007,27,10299005.9,13369700.2,41.86615018,-87.62696146
2020,250081,Alfreda Barnett Duster Apts,60612,Multifamily Housing,101482,1967,53,1768843.8,7889079.2,41.87887705,-87.68954239
2020,254378,Darul Amaan Senior Living,60625,Senior Living Community,60000,2014,100,1378420.7,2082777.8,41.97396207,-87.6928562
2020,160300,750 N. Rush,60611,Multifamily Housing,355000,1992,66,7828605.5,16436725.2,41.89632,-87.625538
2020,235739,1000 Condominium Association,60611,Multifamily Housing,450036,1964,6,14912027,30158943.1,41.900978,-87.624275
2020,251255,Tower Residences Condominium Association,60605,Multifamily Housing,605856,2006,72,10703996.6,26204472.7,41.86619413,-87.62121604
2020,101738,300 E Randolph,60601,Office,2286697,2010,53,144238480.8,728377.1,41.88484639,-87.61989893
2020,238799,Sixty Thirty Condominium Association,60660,Multifamily Housing,295000,1950,89,5153102.7,14111170.9,41.99162081,-87.65589517
2020,251580,Gillespie Elementary -CPS,60619,K-12 School,91300,1937,24,1360633,9423710,41.72471299,-87.62320762
2020,214929,Westhaven Park Tower,60612,Multifamily Housing,250863,2003,100,2923442.7,5893036.3,41.8837175,-87.67098763
2020,254053,The Churchill Condominium Association,60610,Multifamily Housing,110000,1923,56,1929400.7,5371315.4,41.8842525,-87.63245
2020,243920,Newberry Plaza Condominium Association,60610,Multifamily Housing,903456,1970,41,21242248.8,38766078.4,41.90159271,-87.62890282
2020,251340,Marriott Chicago at Medical District/UIC,60607,Hotel,72000,2000,36,5221196,2581010,41.89307857,-87.6667873
2020,251464,Sexton -CPS,60637,K-12 School,105274,1915,46,3452530.5,2723320.1,41.78535521,-87.60906725
2020,161305,Ninos Heroes Academic -CPS,60617,K-12 School,73518,1981,26,2689240.5,2698419.9,41.7441688,-87.55304379
2020,251726,Dyett HS -CPS,60615,K-12 School,120706,1970,1,7693235.3,14679610.1,41.80094643,-87.61194632
2020,251661,Burnside Scholastic Academy -CPS,60619,K-12 School,122945,1897,57,1848985.3,7609830.2,41.72842,-87.608271
2020,251231,The Scott Residences,60610,Multifamily Housing,122496,2014,14,3795324.3,2718315.2,41.90492512,-87.63490115
2020,251521,Mccormick -CPS,60623,K-12 School,100260,1905,60,2128797.7,4244070,41.84204286,-87.70654161
2020,132870,Chatham Ridge Shopping Center,60620,Supermarket/Grocery Store,61732,2009,64,7979409.5,5189302.1,41.73773153,-87.62818622
2020,175727,130 S Jefferson St,60661,Office,81179,1893,68,2849207.7,2999413.5,41.88014008,-87.64262373
2020,250089,Hattie Callner,60657,Multifamily Housing,115000,1965,53,1493123.7,10116780.3,41.94148406,-87.65138741
2020,156500,Flat Iron Building,60622,Office,92168,1913,58,2309425.8,4535471.5,41.91026112,-87.67674802
2020,175995,IL2125ZZ-11 West Quincy,60604,Office,120593,1985,89,2226242.8,2087721.5,41.87874431,-87.63098611
2020,254567,Moment Chicago,60611,Multifamily Housing,862592,2016,79,20604686.1,10613619.9,41.89535128,-87.62272623
